,Date,h_team,a_team,Home Score,Away Score,play_off,home_odds,away_odds,season,margin,h_prevladder_score,a_prevladder_score,margins_prev_match1,margins_prev_match2,margins_prev_match3,margins_prev_match4,margins_prev_match5,win_loc
563,2015-05-16,Hawthorn,Melbourne,155,50,0,1.08,7.9,2015,105,68.0,16.0,50.0,95.0,66.0,54.0,45.0,1
564,2015-05-16,Adelaide,St Kilda,119,73,0,1.22,4.36,2015,46,44.0,16.0,79.0,86.0,40.0,4.0,-103.0,1
565,2015-05-15,Essendon,North Melbourne,82,93,0,2.88,1.42,2015,-11,50.0,56.0,-12.0,39.0,-45.0,-24.0,2.0,0
566,2015-05-10,Port Adelaide,West Coast,68,78,0,1.24,4.21,2015,-10,56.0,44.0,14.0,5.0,-48.0,-22.0,-18.0,0
567,2015-05-10,Carlton,Brisbane,75,84,0,1.31,3.53,2015,-9,30.0,28.0,-7.0,13.0,36.0,91.0,61.0,0
568,2015-05-09,Fremantle,Essendon,80,52,0,1.2,4.68,2015,28,64.0,50.0,53.0,-4.0,-24.0,34.0,44.0,1
569,2015-05-09,Melbourne,Sydney,50,88,0,5.22,1.17,2015,-38,16.0,68.0,-31.0,-31.0,-101.0,0.0,73.0,0
570,2015-05-09,Gold Coast,Adelaide,78,119,0,5.24,1.17,2015,-41,40.0,44.0,-32.0,-28.0,-91.0,-69.0,-61.0,0
571,2015-05-09,GWS Giants,Hawthorn,108,98,0,3.71,1.28,2015,10,24.0,68.0,-7.0,-83.0,-162.0,0,0,1
572,2015-05-09,Western Bulldogs,St Kilda,87,94,0,1.45,2.73,2015,-7,28.0,16.0,23.0,9.0,-76.0,-63.0,-24.0,0
573,2015-05-09,North Melbourne,Richmond,109,74,0,1.59,2.35,2015,35,56.0,48.0,28.0,62.0,4.0,13.0,-9.0,1
574,2015-05-08,Collingwood,Geelong,59,100,0,1.58,2.38,2015,-41,44.0,68.0,-11.0,6.0,31.0,12.0,-38.0,0
575,2015-05-03,Adelaide,Port Adelaide,91,115,0,2.28,1.63,2015,-24,44.0,56.0,23.0,-54.0,-4.0,-9.0,58.0,0
576,2015-05-03,St Kilda,Essendon,80,82,0,5.64,1.14,2015,-2,16.0,50.0,16.0,-37.0,71.0,-52.0,-33.0,0
577,2015-05-03,Melbourne,Fremantle,50,118,0,5.2,1.17,2015,-68,16.0,64.0,-63.0,-95.0,-90.0,-61.0,-34.0,0
578,2015-05-02,West Coast,GWS Giants,120,33,0,1.67,2.22,2015,87,44.0,24.0,111.0,100.0,81.0,0,0,1
579,2015-05-02,North Melbourne,Hawthorn,70,130,0,3.32,1.33,2015,-60,56.0,68.0,20.0,-14.0,-3.0,-115.0,-17.0,0
580,2015-05-02,Gold Coast,Brisbane,118,54,0,2.08,1.76,2015,64,40.0,28.0,-54.0,53.0,-33.0,-2.0,-11.0,1
581,2015-05-02,Sydney,Western Bulldogs,73,77,0,1.15,5.36,2015,-4,68.0,28.0,63.0,35.0,82.0,92.0,39.0,0
582,2015-05-02,Richmond,Geelong,76,85,0,1.63,2.28,2015,-9,48.0,68.0,-5.0,-44.0,-10.0,-62.0,-108.0,0
583,2015-05-01,Carlton,Collingwood,45,120,0,2.41,1.58,2015,-75,30.0,44.0,-15.0,-34.0,-41.0,-17.0,23.0,0
584,2015-04-26,Western Bulldogs,Adelaide,125,68,0,3.59,1.29,2015,57,28.0,44.0,-9.0,17.0,-52.0,-18.0,30.0,1
585,2015-04-26,Geelong,North Melbourne,67,83,0,2.26,1.63,2015,-16,68.0,56.0,-6.0,32.0,20.0,-10.0,4.0,0
586,2015-04-26,Brisbane,West Coast,65,118,0,2.7,1.46,2015,-53,28.0,44.0,-12.0,-26.0,-98.0,2.0,-8.0,0
587,2015-04-25,Fremantle,Sydney,74,60,0,1.6,2.36,2015,14,64.0,68.0,-24.0,-17.0,25.0,0.0,-13.0,1
588,2015-04-25,Port Adelaide,Hawthorn,99,91,0,2.43,1.56,2015,8,56.0,68.0,-3.0,14.0,-45.0,-72.0,-46.0,1
589,2015-04-25,GWS Giants,Gold Coast,119,53,0,1.39,2.97,2015,66,24.0,40.0,-40.0,-83.0,-44.0,-30.0,27.0,1
590,2015-04-25,Essendon,Collingwood,49,69,0,1.41,2.91,2015,-20,50.0,44.0,64.0,-23.0,-79.0,46.0,-32.0,0
591,2015-04-25,St Kilda,Carlton,81,121,0,3.14,1.36,2015,-40,16.0,30.0,-85.0,-32.0,-36.0,9.0,15.0,0
592,2015-04-24,Richmond,Melbourne,51,83,0,1.31,3.46,2015,-32,48.0,16.0,-17.0,34.0,23.0,59.0,7.0,0
593,2015-04-19,West Coast,Fremantle,81,111,0,3.88,1.27,2015,-30,44.0,64.0,-7.0,-19.0,-28.0,-28.0,-65.0,0
594,2015-04-19,Geelong,Gold Coast,105,96,0,1.17,5.2,2015,9,68.0,40.0,-40.0,52.0,14.0,150.0,66.0,1
595,2015-04-19,Hawthorn,Western Bulldogs,127,57,0,1.06,9.69,2015,70,68.0,28.0,62.0,19.0,72.0,46.0,29.0,1
596,2015-04-18,Brisbane,Richmond,58,137,0,2.72,1.46,2015,-79,28.0,48.0,-25.0,-43.0,-23.0,-48.0,-31.0,0
597,2015-04-18,North Melbourne,Port Adelaide,105,113,0,1.9,1.9,2015,-8,56.0,56.0,7.0,10.0,-2.0,45.0,60.0,0
598,2015-04-18,Sydney,GWS Giants,111,90,0,1.16,5.4,2015,21,68.0,24.0,46.0,-32.0,129.0,30.0,94.0,1
599,2015-04-18,Adelaide,Melbourne,80,55,0,1.08,8.24,2015,25,44.0,16.0,-3.0,68.0,69.0,-96.0,44.0,1
600,2015-04-18,Carlton,Essendon,84,105,0,3.83,1.27,2015,-21,30.0,50.0,0.0,-81.0,-6.0,-5.0,96.0,0
601,2015-04-17,Collingwood,St Kilda,140,66,0,1.4,2.98,2015,74,44.0,16.0,86.0,26.0,6.0,19.0,57.0,1
602,2015-04-12,North Melbourne,Brisbane,133,51,0,1.14,5.78,2015,82,56.0,28.0,-4.0,87.0,-12.0,63.0,16.0,1
603,2015-04-12,Essendon,Hawthorn,78,76,0,4.65,1.2,2015,2,50.0,68.0,-4.0,-56.0,-94.0,-65.0,-16.0,1
604,2015-04-12,Geelong,Fremantle,60,104,0,2.26,1.65,2015,-44,68.0,64.0,2.0,-32.0,-15.0,41.0,-16.0,0
605,2015-04-11,Port Adelaide,Sydney,44,92,0,1.61,2.34,2015,-48,56.0,68.0,-26.0,-4.0,18.0,-22.0,-62.0,0
606,2015-04-11,Gold Coast,St Kilda,76,104,0,1.19,4.85,2015,-28,40.0,16.0,53.0,38.0,-46.0,13.0,-95.0,0
607,2015-04-11,Collingwood,Adelaide,63,90,0,2.95,1.41,2015,-27,44.0,44.0,-16.0,-21.0,27.0,26.0,43.0,0
608,2015-04-11,GWS Giants,Melbourne,101,56,0,1.45,2.77,2015,45,24.0,16.0,64.0,32.0,37.0,-41.0,-25.0,1
609,2015-04-11,Richmond,Western Bulldogs,66,85,0,1.35,3.26,2015,-19,48.0,28.0,-2.0,60.0,67.0,70.0,-35.0,0
610,2015-04-10,West Coast,Carlton,131,62,0,1.53,2.54,2015,69,44.0,30.0,-3.0,-24.0,10.0,3.0,36.0,1
611,2015-04-06,Hawthorn,Geelong,123,61,0,1.36,3.16,2015,62,68.0,68.0,36.0,23.0,-19.0,5.0,-10.0,1
612,2015-04-05,Adelaide,North Melbourne,140,63,0,1.7,2.14,2015,77,44.0,56.0,-7.0,36.0,9.0,1.0,-32.0,1
613,2015-04-05,St Kilda,GWS Giants,78,87,0,3.43,1.32,2015,-9,16.0,24.0,7.0,72.0,128.0,0,0,0
614,2015-04-05,Fremantle,Port Adelaide,75,68,0,1.67,2.22,2015,7,64.0,56.0,-22.0,8.0,-18.0,74.0,27.0,1
615,2015-04-04,Brisbane,Collingwood,74,86,0,1.48,2.67,2015,-12,28.0,44.0,67.0,-49.0,-58.0,-18.0,8.0,0
616,2015-04-04,Western Bulldogs,West Coast,97,87,0,2.52,1.53,2015,10,28.0,44.0,-65.0,22.0,-70.0,-49.0,-8.0,1
617,2015-04-04,Sydney,Essendon,72,60,0,1.31,3.49,2015,12,68.0,50.0,22.0,50.0,44.0,4.0,-1.0,1
618,2015-04-04,Melbourne,Gold Coast,115,89,0,2.97,1.41,2015,26,16.0,40.0,-8.0,-13.0,-60.0,42.0,30.0,1
619,2015-04-02,Carlton,Richmond,78,105,0,2.53,1.53,2015,-27,30.0,48.0,-12.0,20.0,10.0,-5.0,4.0,0
620,2014-09-27,Sydney,Hawthorn,74,137,1,1.57,2.41,2014,-63,62.0,76.0,-10.0,19.0,-54.0,-12.0,-37.0,0
621,2014-09-20,Hawthorn,Port Adelaide,97,94,1,1.33,3.38,2014,3,76.0,48.0,-14.0,45.0,72.0,46.0,165.0,1
622,2014-09-19,Sydney,North Melbourne,136,65,1,1.21,4.39,2014,71,62.0,40.0,-43.0,39.0,36.0,1.0,30.0,1
623,2014-09-13,Fremantle,Port Adelaide,83,105,1,1.59,2.34,2014,-22,66.0,48.0,8.0,-18.0,74.0,27.0,40.0,0
624,2014-09-12,Geelong,North Melbourne,92,98,1,1.76,2.07,2014,-6,72.0,40.0,32.0,20.0,-10.0,4.0,-17.0,0
625,2014-09-07,Port Adelaide,Richmond,132,75,1,1.41,2.88,2014,57,48.0,60.0,-20.0,-41.0,0.0,-37.0,15.0,1
626,2014-09-06,North Melbourne,Essendon,93,81,1,1.68,2.19,2014,12,40.0,56.0,-39.0,45.0,24.0,-2.0,21.0,1
627,2014-09-06,Sydney,Fremantle,93,69,1,1.39,3.04,2014,24,62.0,66.0,17.0,-25.0,0.0,13.0,-11.0,1
628,2014-09-05,Hawthorn,Geelong,104,68,1,1.47,2.67,2014,36,76.0,72.0,23.0,-19.0,5.0,-10.0,-7.0,1
629,2014-08-31,Western Bulldogs,GWS Giants,109,115,0,1.25,4.0,2014,-6,32.0,4.0,27.0,4.0,42.0,0,0,0
630,2014-08-31,Adelaide,St Kilda,141,62,0,1.04,11.16,2014,79,40.0,20.0,86.0,40.0,4.0,-103.0,19.0,1
631,2014-08-31,Gold Coast,West Coast,99,151,0,2.36,1.59,2014,-52,32.0,36.0,-3.0,-17.0,-126.0,-18.0,0,0
632,2014-08-30,Geelong,Brisbane,143,81,0,1.1,7.65,2014,62,72.0,40.0,25.0,1.0,-5.0,38.0,29.0,1
633,2014-08-30,North Melbourne,Melbourne,123,93,0,1.08,8.03,2014,30,40.0,8.0,41.0,122.0,54.0,41.0,10.0,1
634,2014-08-30,Sydney,Richmond,65,68,0,1.43,2.86,2014,-3,62.0,60.0,11.0,47.0,-29.0,-43.0,10.0,0
635,2014-08-30,Fremantle,Port Adelaide,105,97,0,1.46,2.72,2014,8,66.0,48.0,-18.0,74.0,27.0,40.0,52.0,1
636,2014-08-30,Carlton,Essendon,90,90,0,3.06,1.38,2014,0,44.0,56.0,-81.0,-6.0,-5.0,96.0,-30.0,0
637,2014-08-29,Collingwood,Hawthorn,56,121,0,9.05,1.07,2014,-65,56.0,76.0,-29.0,-35.0,-55.0,-38.0,-47.0,0
638,2014-08-24,Richmond,St Kilda,98,72,0,1.11,6.86,2014,26,60.0,20.0,44.0,64.0,17.0,8.0,0.0,1
639,2014-08-24,Western Bulldogs,Sydney,67,130,0,5.29,1.16,2014,-63,32.0,62.0,-35.0,-82.0,-92.0,-39.0,-8.0,0
640,2014-08-24,Brisbane,Fremantle,48,106,0,3.33,1.33,2014,-58,40.0,66.0,-83.0,-40.0,-29.0,-23.0,-2.0,0
641,2014-08-23,Hawthorn,Geelong,94,71,0,1.51,2.57,2014,23,76.0,72.0,-19.0,5.0,-10.0,-7.0,-2.0,1
642,2014-08-23,West Coast,Melbourne,119,53,0,1.04,11.9,2014,66,36.0,8.0,93.0,94.0,108.0,48.0,54.0,1
643,2014-08-23,GWS Giants,Collingwood,67,75,0,2.36,1.59,2014,-8,4.0,56.0,-40.0,-120.0,0,0,0,0
644,2014-08-23,Essendon,Gold Coast,108,89,0,1.16,5.31,2014,19,56.0,32.0,43.0,17.0,139.0,0,0,1
645,2014-08-23,North Melbourne,Adelaide,101,94,0,1.85,1.97,2014,7,40.0,40.0,-36.0,-9.0,-1.0,32.0,47.0,1
646,2014-08-22,Port Adelaide,Carlton,140,37,0,1.27,3.78,2014,103,48.0,44.0,33.0,-1.0,-18.0,54.0,-62.0,1
647,2014-08-17,Fremantle,Hawthorn,110,91,0,1.82,1.99,2014,19,66.0,76.0,-58.0,-15.0,-42.0,-56.0,-51.0,1
648,2014-08-17,Melbourne,GWS Giants,34,98,0,1.43,2.84,2014,-64,8.0,4.0,-32.0,-37.0,41.0,25.0,78.0,0
649,2014-08-17,North Melbourne,Western Bulldogs,111,61,0,1.35,3.22,2014,50,40.0,32.0,29.0,54.0,54.0,-18.0,31.0,1
650,2014-08-16,Adelaide,Richmond,69,79,0,1.46,2.71,2014,-10,40.0,60.0,-38.0,19.0,-22.0,-20.0,50.0,0
651,2014-08-16,Collingwood,Brisbane,56,123,0,1.15,5.4,2014,-67,56.0,40.0,49.0,58.0,18.0,-8.0,40.0,0
652,2014-08-16,Essendon,West Coast,77,74,0,1.56,2.44,2014,3,56.0,36.0,-53.0,7.0,61.0,-57.0,16.0,1
653,2014-08-16,Gold Coast,Port Adelaide,47,56,0,3.16,1.36,2014,-9,32.0,48.0,-17.0,-38.0,-48.0,3.0,0,0
654,2014-08-16,Sydney,St Kilda,127,56,0,1.01,17.61,2014,71,62.0,20.0,59.0,16.0,29.0,-28.0,25.0,1
655,2014-08-15,Carlton,Geelong,76,82,0,2.74,1.45,2014,-6,44.0,72.0,-5.0,-16.0,-12.0,-2.0,-42.0,0
656,2014-08-10,West Coast,Collingwood,126,66,0,1.71,2.15,2014,60,36.0,56.0,-8.0,-62.0,-13.0,49.0,-3.0,1
657,2014-08-10,St Kilda,Western Bulldogs,99,122,0,3.45,1.32,2014,-23,20.0,32.0,-9.0,76.0,63.0,24.0,24.0,0
658,2014-08-10,Brisbane,Adelaide,63,168,0,2.89,1.43,2014,-105,40.0,40.0,-19.0,10.0,-5.0,40.0,-7.0,0
659,2014-08-09,Geelong,Fremantle,81,79,0,1.46,2.75,2014,2,72.0,66.0,-32.0,-15.0,41.0,-16.0,-4.0,1
660,2014-08-09,Port Adelaide,Sydney,58,84,0,3.05,1.38,2014,-26,48.0,62.0,-4.0,18.0,-22.0,-62.0,-38.0,0
661,2014-08-09,Hawthorn,Melbourne,115,65,0,1.03,14.03,2014,50,76.0,8.0,95.0,66.0,54.0,45.0,21.0,1
662,2014-08-09,Carlton,Gold Coast,97,58,0,1.51,2.6,2014,39,44.0,32.0,43.0,-12.0,119.0,0,0,1
663,2014-08-09,GWS Giants,North Melbourne,51,126,0,5.51,1.15,2014,-75,4.0,40.0,-86.0,-28.0,-129.0,0,0,0
664,2014-08-08,Richmond,Essendon,95,77,0,2.25,1.65,2014,18,60.0,56.0,-50.0,39.0,-29.0,45.0,-19.0,1
665,2014-08-03,Collingwood,Port Adelaide,76,70,0,2.19,1.67,2014,6,56.0,48.0,-24.0,-35.0,24.0,138.0,75.0,1
666,2014-08-03,Hawthorn,Western Bulldogs,107,45,0,1.13,6.15,2014,62,76.0,32.0,19.0,72.0,46.0,29.0,3.0,1
667,2014-08-03,Melbourne,Brisbane,51,74,0,1.72,2.13,2014,-23,8.0,40.0,-19.0,-28.0,-61.0,-41.0,11.0,0
668,2014-08-02,Gold Coast,St Kilda,117,64,0,1.42,2.87,2014,53,32.0,20.0,38.0,-46.0,13.0,-95.0,-92.0,1
669,2014-08-02,North Melbourne,Geelong,79,111,0,2.23,1.65,2014,-32,40.0,72.0,-20.0,10.0,-4.0,17.0,-66.0,0
670,2014-08-02,Richmond,GWS Giants,89,62,0,1.09,7.38,2014,27,60.0,4.0,113.0,121.0,12.0,0,0,1
671,2014-08-02,Adelaide,West Coast,105,136,0,1.18,4.93,2014,-31,40.0,36.0,86.0,-6.0,49.0,-95.0,-39.0,0
672,2014-08-01,Sydney,Essendon,79,57,0,1.27,3.8,2014,22,62.0,56.0,50.0,44.0,4.0,-1.0,5.0,1
673,2014-07-31,Fremantle,Carlton,83,78,0,1.13,6.14,2014,5,66.0,44.0,36.0,-8.0,-30.0,6.0,9.0,1
674,2014-07-27,Collingwood,Adelaide,82,98,0,1.84,1.97,2014,-16,56.0,40.0,-21.0,27.0,26.0,43.0,3.0,0
675,2014-07-26,Hawthorn,Sydney,104,94,0,1.85,1.94,2014,10,76.0,62.0,-19.0,54.0,12.0,37.0,-10.0,1
676,2014-07-26,Brisbane,Gold Coast,110,56,0,2.47,1.54,2014,54,40.0,32.0,-53.0,33.0,2.0,11.0,65.0,1
677,2014-07-25,West Coast,Richmond,42,59,0,1.64,2.23,2014,-17,36.0,60.0,-41.0,10.0,57.0,-49.0,80.0,0
678,2014-07-20,Western Bulldogs,Essendon,94,101,0,3.03,1.38,2014,-7,32.0,56.0,-8.0,-31.0,-84.0,-49.0,-55.0,0
679,2014-07-20,Port Adelaide,Melbourne,72,69,0,1.06,8.81,2014,3,48.0,8.0,20.0,79.0,28.0,8.0,-21.0,1
680,2014-07-19,GWS Giants,Geelong,87,94,0,7.67,1.08,2014,-7,4.0,72.0,-59.0,-65.0,0,0,0,0
681,2014-07-19,St Kilda,Fremantle,118,60,0,11.96,1.03,2014,58,20.0,66.0,71.0,-30.0,-13.0,41.0,46.0,1
682,2014-07-18,Carlton,North Melbourne,109,86,0,3.97,1.24,2014,23,44.0,40.0,1.0,-53.0,18.0,-29.0,10.0,1
683,2014-07-13,Fremantle,GWS Giants,136,60,0,1.01,17.1,2014,76,66.0,4.0,113.0,95.0,0,0,0,1
684,2014-07-13,Essendon,Collingwood,103,39,0,2.67,1.46,2014,64,56.0,56.0,-23.0,-79.0,46.0,-32.0,-1.0,1
685,2014-07-13,Richmond,Port Adelaide,126,106,0,2.47,1.53,2014,20,60.0,48.0,41.0,0.0,37.0,-15.0,-10.0,1
686,2014-07-12,Brisbane,West Coast,64,76,0,2.79,1.43,2014,-12,40.0,36.0,-26.0,-98.0,2.0,-8.0,5.0,0
687,2014-07-12,Sydney,Carlton,122,51,0,1.13,5.9,2014,71,62.0,44.0,24.0,22.0,22.0,-34.0,-16.0,1
688,2014-07-12,Western Bulldogs,Gold Coast,94,66,0,2.45,1.54,2014,28,32.0,32.0,-45.0,-32.0,38.0,22.0,71.0,1
689,2014-07-12,North Melbourne,St Kilda,92,33,0,1.04,11.65,2014,59,40.0,20.0,68.0,33.0,-65.0,-9.0,-52.0,1
690,2014-07-12,Melbourne,Geelong,36,102,0,6.13,1.12,2014,-66,8.0,72.0,-68.0,-43.0,-186.0,-54.0,-46.0,0
691,2014-07-11,Adelaide,Hawthorn,92,104,0,2.13,1.7,2014,-12,40.0,76.0,-11.0,-5.0,-56.0,20.0,-47.0,0
692,2014-07-06,Geelong,Western Bulldogs,69,56,0,1.13,5.72,2014,13,72.0,32.0,21.0,34.0,20.0,61.0,101.0,1
693,2014-07-06,West Coast,Sydney,51,79,0,2.99,1.36,2014,-28,36.0,62.0,-34.0,-52.0,-13.0,-52.0,0,0
694,2014-07-06,Carlton,St Kilda,151,66,0,1.16,5.06,2014,85,44.0,20.0,32.0,36.0,-9.0,-15.0,-24.0,1
695,2014-07-05,Melbourne,Fremantle,34,97,0,5.4,1.15,2014,-63,8.0,66.0,-95.0,-90.0,-61.0,-34.0,89.0,0
696,2014-07-05,Port Adelaide,Essendon,60,62,0,1.22,4.29,2014,-2,48.0,56.0,-30.0,-50.0,-25.0,-7.0,3.0,0
697,2014-07-05,Gold Coast,Collingwood,80,75,0,1.91,1.88,2014,5,32.0,56.0,7.0,-97.0,-54.0,0,0,1
698,2014-07-05,GWS Giants,Adelaide,72,140,0,3.9,1.25,2014,-68,4.0,40.0,-65.0,-135.0,-119.0,-46.0,0,0
699,2014-07-05,Richmond,Brisbane,79,54,0,1.1,6.57,2014,25,60.0,40.0,43.0,23.0,48.0,31.0,26.0,1
700,2014-07-04,North Melbourne,Hawthorn,108,88,0,3.89,1.25,2014,20,40.0,76.0,-14.0,-3.0,-115.0,-17.0,12.0,1
701,2014-06-29,Collingwood,Carlton,91,76,0,1.28,3.71,2014,15,56.0,44.0,34.0,41.0,17.0,-23.0,-60.0,1
702,2014-06-29,Adelaide,Port Adelaide,99,76,0,3.02,1.38,2014,23,40.0,48.0,-54.0,-4.0,-9.0,58.0,19.0,1
703,2014-06-29,Western Bulldogs,Melbourne,91,85,0,1.72,2.12,2014,6,32.0,8.0,16.0,20.0,-3.0,21.0,64.0,1
704,2014-06-28,Brisbane,North Melbourne,70,66,0,5.26,1.15,2014,4,40.0,40.0,-87.0,12.0,-63.0,-16.0,-45.0,1
705,2014-06-28,Sydney,GWS Giants,106,60,0,1.05,9.47,2014,46,62.0,4.0,-32.0,129.0,30.0,94.0,63.0,1
706,2014-06-28,Fremantle,West Coast,88,81,0,1.24,3.98,2014,7,66.0,36.0,19.0,28.0,28.0,65.0,-48.0,1
707,2014-06-28,St Kilda,Richmond,73,117,0,5.56,1.14,2014,-44,20.0,60.0,-64.0,-17.0,-8.0,0.0,21.0,0
708,2014-06-28,Hawthorn,Gold Coast,116,63,0,1.16,5.01,2014,53,76.0,32.0,99.0,26.0,64.0,9.0,71.0,1
709,2014-06-27,Geelong,Essendon,89,80,0,1.36,3.09,2014,9,72.0,56.0,28.0,67.0,-4.0,71.0,31.0,1
710,2014-06-22,Melbourne,North Melbourne,66,107,0,3.56,1.29,2014,-41,8.0,40.0,-122.0,-54.0,-41.0,-10.0,-26.0,0
711,2014-06-22,St Kilda,West Coast,70,103,0,5.77,1.13,2014,-33,20.0,36.0,-25.0,-4.0,-30.0,21.0,35.0,0
712,2014-06-22,GWS Giants,Carlton,100,92,0,3.33,1.32,2014,8,4.0,44.0,-94.0,-67.0,0,0,0,1
713,2014-06-21,Essendon,Adelaide,101,92,0,2.3,1.61,2014,9,56.0,40.0,35.0,-4.0,11.0,-84.0,-96.0,1
714,2014-06-21,Fremantle,Brisbane,105,22,0,1.03,12.19,2014,83,66.0,40.0,40.0,29.0,23.0,2.0,13.0,1
715,2014-06-21,Gold Coast,Geelong,118,78,0,2.64,1.47,2014,40,32.0,72.0,-52.0,-14.0,-150.0,-66.0,0,1
716,2014-06-21,Hawthorn,Collingwood,115,86,0,1.34,3.15,2014,29,76.0,56.0,35.0,55.0,38.0,47.0,22.0,1
717,2014-06-21,Port Adelaide,Western Bulldogs,128,56,0,1.09,6.98,2014,72,48.0,32.0,-9.0,-38.0,-60.0,-36.0,0,1
718,2014-06-20,Richmond,Sydney,51,62,0,4.17,1.22,2014,-11,60.0,62.0,-47.0,29.0,43.0,-10.0,4.0,0
719,2014-06-15,Essendon,Melbourne,77,78,0,1.43,2.87,2014,-1,56.0,8.0,148.0,-6.0,-33.0,-19.0,48.0,0
720,2014-06-15,Collingwood,Western Bulldogs,98,106,0,1.11,6.36,2014,-8,56.0,32.0,34.0,21.0,48.0,62.0,10.0,0
721,2014-06-15,Geelong,St Kilda,133,37,0,1.03,12.66,2014,96,72.0,20.0,101.0,42.0,28.0,1.0,-4.0,1
722,2014-06-14,Adelaide,North Melbourne,109,73,0,1.85,1.93,2014,36,40.0,40.0,9.0,1.0,-32.0,-47.0,-9.0,1
723,2014-06-14,Brisbane,GWS Giants,80,125,0,1.41,2.89,2014,-45,40.0,4.0,60.0,92.0,0,0,0,0
724,2014-06-14,West Coast,Gold Coast,103,100,0,1.74,2.08,2014,3,36.0,32.0,17.0,126.0,18.0,0,0,1
725,2014-06-14,Sydney,Port Adelaide,98,94,0,1.43,2.8,2014,4,62.0,48.0,-18.0,22.0,62.0,38.0,0,1
726,2014-06-14,Richmond,Fremantle,85,105,0,3.67,1.27,2014,-20,60.0,66.0,27.0,-1.0,-22.0,-12.0,49.0,0
727,2014-06-13,Carlton,Hawthorn,90,118,0,4.74,1.18,2014,-28,44.0,76.0,-15.0,-50.0,-12.0,-50.0,0,0
728,2014-06-09,Melbourne,Collingwood,28,61,0,4.64,1.19,2014,-33,8.0,56.0,-83.0,-42.0,-88.0,0.0,-1.0,0
729,2014-06-08,North Melbourne,Richmond,116,88,0,1.31,3.43,2014,28,40.0,60.0,62.0,4.0,13.0,-9.0,50.0,1
730,2014-06-08,Fremantle,Adelaide,90,50,0,1.23,4.07,2014,40,66.0,40.0,22.0,7.0,-10.0,-28.0,-29.0,1
731,2014-06-08,Gold Coast,Sydney,74,109,0,4.43,1.2,2014,-35,32.0,62.0,-41.0,-72.0,-70.0,0,0,0
732,2014-06-07,GWS Giants,Essendon,66,81,0,5.78,1.13,2014,-15,4.0,56.0,-39.0,-39.0,-66.0,0,0,0
733,2014-06-07,Western Bulldogs,Brisbane,87,95,0,1.31,3.42,2014,-8,32.0,40.0,-7.0,68.0,-67.0,-58.0,78.0,0
734,2014-06-07,Port Adelaide,St Kilda,129,59,0,1.02,13.09,2014,70,48.0,20.0,5.0,4.0,-56.0,-94.0,10.0,1
735,2014-06-07,Hawthorn,West Coast,123,79,0,1.19,4.49,2014,44,76.0,36.0,20.0,50.0,25.0,-5.0,7.0,1
736,2014-06-06,Geelong,Carlton,107,102,0,1.18,4.74,2014,5,72.0,44.0,16.0,12.0,2.0,42.0,-36.0,1
737,2014-06-01,West Coast,North Melbourne,44,82,0,1.6,2.31,2014,-38,36.0,40.0,2.0,96.0,2.0,25.0,4.0,0
738,2014-06-01,Hawthorn,GWS Giants,94,87,0,1.01,16.02,2014,7,76.0,4.0,83.0,162.0,0,0,0,1
739,2014-06-01,Western Bulldogs,Fremantle,51,89,0,5.28,1.15,2014,-38,32.0,66.0,-28.0,-38.0,46.0,-7.0,82.0,0
740,2014-06-01,Adelaide,Gold Coast,109,77,0,1.54,2.46,2014,32,40.0,32.0,28.0,91.0,69.0,61.0,57.0,1
741,2014-05-31,Essendon,Richmond,104,54,0,1.68,2.16,2014,50,56.0,60.0,-39.0,29.0,-45.0,19.0,39.0,1
742,2014-05-31,Brisbane,Carlton,98,91,0,2.86,1.41,2014,7,40.0,44.0,-13.0,-36.0,-91.0,-61.0,-55.0,1
743,2014-05-31,Melbourne,Port Adelaide,75,95,0,6.04,1.12,2014,-20,8.0,48.0,-79.0,-28.0,-8.0,21.0,-29.0,0
744,2014-05-30,St Kilda,Collingwood,54,140,0,8.45,1.06,2014,-86,20.0,56.0,-26.0,-6.0,-19.0,-57.0,-56.0,0
745,2014-05-29,Sydney,Geelong,148,38,0,1.39,3.0,2014,110,62.0,72.0,-44.0,-21.0,-34.0,6.0,13.0,1
746,2014-05-25,Carlton,Adelaide,81,76,0,2.25,1.63,2014,5,44.0,40.0,32.0,-69.0,6.0,48.0,-72.0,1
747,2014-05-25,Gold Coast,Western Bulldogs,119,74,0,1.22,4.31,2014,45,32.0,32.0,32.0,-38.0,-22.0,-71.0,0,1
748,2014-05-24,Port Adelaide,Hawthorn,100,86,0,1.53,2.46,2014,14,48.0,76.0,-45.0,-72.0,-46.0,-165.0,-32.0,1
749,2014-05-24,Collingwood,West Coast,109,101,0,1.3,3.48,2014,8,56.0,36.0,62.0,13.0,-49.0,3.0,20.0,1
750,2014-05-24,GWS Giants,Richmond,41,154,0,3.19,1.34,2014,-113,4.0,60.0,-121.0,-12.0,0,0,0,0
751,2014-05-23,Geelong,North Melbourne,111,91,0,1.54,2.46,2014,20,72.0,40.0,-10.0,4.0,-17.0,66.0,35.0,1
752,2014-05-18,St Kilda,Gold Coast,87,125,0,4.03,1.24,2014,-38,20.0,32.0,46.0,-13.0,95.0,92.0,20.0,0
753,2014-05-17,Fremantle,Geelong,96,64,0,1.79,2.0,2014,32,66.0,72.0,15.0,-41.0,16.0,4.0,-11.0,1
